yearID,teamID,R,RA,RperG,RAperG,W,L,WPct,Cook_WPct,Soolman_WPct,Kross_WPct,Smyth_WPct,BJames_Pythag_WPct,BJames_Pythag_WPctII
1927,BRO,541,619,3.5359,4.0458,65,88,0.4248,0.4230113,0.4489542,0.4279,0.4328,0.433061277636,0.438691220262
1933,BRO,617,695,4.0327,4.5425,65,88,0.4248,0.4296806,0.4484575,0.4368,0.4405,0.440758167634,0.445752279871
1905,WS1,559,623,3.7020,4.1258,64,87,0.4238,0.4342793,0.4576424,0.4428,0.4459,0.446012760309,0.450570330687
1906,CIN,533,582,3.5298,3.8543,64,87,0.4238,0.4432509,0.4680464,0.4540,0.4561,0.456138519909,0.459849954368
1933,BOS,700,758,4.6980,5.0872,63,86,0.4228,0.4469657,0.4602081,0.4586,0.4602,0.460282331546,0.463645870246
1979,SDN,603,681,3.7453,4.2298,68,93,0.4224,0.4285639,0.4513540,0.4353,0.4393,0.439475688023,0.444576053541
1988,SEA,664,744,4.1242,4.6211,68,93,0.4224,0.4319570,0.4496957,0.4398,0.4432,0.443364654396,0.448142460029
2008,BAL,782,869,4.8571,5.3975,68,93,0.4224,0.4355443,0.4444845,0.4444,0.4473,0.44745058298,0.451888381453
1916,PIT,484,586,3.1429,3.8052,65,89,0.4221,0.3997543,0.4336364,0.3946,0.4047,0.40553135798,0.413392160871
1922,PHA,705,830,4.5779,5.3896,65,89,0.4221,0.4111084,0.4168182,0.4113,0.4186,0.419103231655,0.425873585136
1924,SLN,740,750,4.8052,4.8701,65,89,0.4221,0.4775467,0.4935065,0.4932,0.4933,0.493288892893,0.493859276969
1944,BSN,593,674,3.8506,4.3766,65,89,0.4221,0.4258338,0.4469740,0.4317,0.4361,0.436329683283,0.441690180591
1953,CHN,633,835,4.1104,5.4221,65,89,0.4221,0.3669126,0.3657857,0.3404,0.3624,0.364954814312,0.375934786402
1960,BOS,658,775,4.2727,5.0325,65,89,0.4221,0.4109316,0.4224740,0.4111,0.4184,0.418893776927,0.425681105667
1903,BSN,578,699,4.1884,5.0652,58,80,0.4203,0.4002175,0.4105000,0.3953,0.4052,0.406089815665,0.413906148645
1969,CHA,625,723,3.8580,4.4630,68,94,0.4198,0.4183956,0.4388333,0.4216,0.4273,0.427681928365,0.43375343561
1974,CAL,618,657,3.8148,4.0556,68,94,0.4198,0.4552694,0.4763889,0.4684,0.4694,0.469440357534,0.472032254011
1975,ML4,675,792,4.1667,4.8889,68,94,0.4198,0.4125000,0.4264444,0.4133,0.4202,0.420749495101,0.427386277367
1982,OAK,691,819,4.2654,5.0556,68,94,0.4198,0.4083565,0.4193519,0.4074,0.4152,0.415836557102,0.422871158086
1983,NYN,575,680,3.5494,4.1975,68,94,0.4198,0.4092647,0.4346914,0.4087,0.4163,0.416916238454,0.423863621212
1993,OAK,715,846,4.4136,5.2222,68,94,0.4198,0.4090544,0.4172963,0.4084,0.4161,0.416666327069,0.423633908611
1996,SFN,752,862,4.6420,5.3210,68,94,0.4198,0.4222367,0.4304198,0.4269,0.4318,0.432161449179,0.437865422964
1997,MIN,772,861,4.7654,5.3148,68,94,0.4198,0.4339698,0.4436481,0.4424,0.4455,0.445660488819,0.450247383371
1997,CHN,687,759,4.2407,4.6852,68,94,0.4198,0.4380870,0.4549815,0.4476,0.4502,0.450330613997,0.454528113839
1997,PHI,668,840,4.1235,5.1852,68,94,0.4198,0.3848952,0.3915185,0.3713,0.3859,0.387406409313,0.396689506288
1999,MON,718,853,4.4321,5.2654,68,94,0.4198,0.4073998,0.4147346,0.4060,0.4141,0.414697381535,0.421823876741
2001,MIL,740,806,4.5679,4.9753,68,94,0.4198,0.4443672,0.4584691,0.4554,0.4573,0.457386847706,0.460993569337
2001,MON,670,812,4.1358,5.0123,68,94,0.4198,0.3993596,0.4105802,0.3940,0.4042,0.40505520445,0.412953894759
2003,CLE,699,778,4.3148,4.8025,68,94,0.4198,0.4348535,0.4504568,0.4435,0.4465,0.446665782966,0.451168972413
2003,MIL,714,873,4.4074,5.3889,68,94,0.4198,0.3958488,0.3995000,0.3887,0.3998,0.400806651336,0.409042208496
2004,COL,833,923,5.1420,5.6975,68,94,0.4198,0.4368061,0.4426358,0.4460,0.4487,0.448881433649,0.453199911215
2007,PIT,724,846,4.4691,5.2222,68,94,0.4198,0.4142033,0.4229630,0.4157,0.4223,0.422759401625,0.429232753854
2012,CLE,667,845,4.1173,5.2160,68,94,0.4198,0.3820450,0.3877099,0.3666,0.3823,0.383884395218,0.39343876603
1913,CIN,607,717,3.9673,4.6863,64,89,0.4183,0.4097462,0.4269804,0.4094,0.4169,0.417487972189,0.424389121459
1921,CHN,668,773,4.3660,5.0523,64,89,0.4183,0.4182561,0.4299477,0.4214,0.4271,0.427518771204,0.433603632519
1935,PHI,685,871,4.4771,5.6928,64,89,0.4183,0.3806429,0.3753072,0.3642,0.3805,0.382146748912,0.391834297085
1948,CIN,588,752,3.8431,4.9150,64,89,0.4183,0.3784468,0.3907516,0.3605,0.3776,0.379418116693,0.389313890951
1950,CHN,643,772,4.2026,5.0458,64,89,0.4183,0.4031244,0.4139542,0.3997,0.4088,0.4095853811,0.417122553335
1952,BSN,569,651,3.7190,4.2549,64,89,0.4183,0.4230353,0.4460784,0.4279,0.4328,0.433089161835,0.438716809306
1902,SLN,517,695,3.8582,5.1866,56,78,0.4179,0.3600403,0.3643209,0.3279,0.3531,0.356236189115,0.367852614723
1939,BSN,572,659,3.7881,4.3642,63,88,0.4172,0.4201032,0.4418675,0.4240,0.4293,0.429677004196,0.435585031322
1972,ML4,493,595,3.1603,3.8141,65,91,0.4167,0.4010286,0.4344936,0.3966,0.4063,0.407066795741,0.414805245433
1995,DET,654,844,4.5417,5.8611,60,84,0.4167,0.3750427,0.3645556,0.3547,0.3732,0.375172360559,0.385389881518
1975,ATL,583,739,3.6211,4.5901,67,94,0.4161,0.3818295,0.4015776,0.3662,0.3820,0.383617566393,0.393192416296
1984,ML4,641,734,3.9814,4.5590,67,94,0.4161,0.4226757,0.4415217,0.4275,0.4324,0.432671641901,0.438333648952
1997,KCA,747,820,4.6398,5.0932,67,94,0.4161,0.4409122,0.4536584,0.4511,0.4534,0.453515050686,0.457446278168
2004,TOR,719,823,4.4658,5.1118,67,94,0.4161,0.4228384,0.4340000,0.4277,0.4326,0.432860528012,0.438506992536
2004,MIL,634,757,3.9379,4.7019,67,94,0.4161,0.4053580,0.4223727,0.4030,0.4116,0.412260449946,0.41958306883
1910,BRO,497,623,3.2273,4.0455,64,90,0.4156,0.3861124,0.4175000,0.3732,0.3875,0.38890603302,0.398073093046
1911,WS1,625,766,4.0584,4.9740,64,90,0.4156,0.3949086,0.4066364,0.3872,0.3986,0.399665023159,0.407990727193
1930,SLA,751,886,4.8766,5.7532,64,90,0.4156,0.4102528,0.4098312,0.4101,0.4175,0.418089143267,0.424941643072
1931,BSN,533,680,3.4610,4.4156,64,90,0.4156,0.3793706,0.4032208,0.3621,0.3788,0.380566893819,0.390375138981
1940,WS1,665,811,4.3182,5.2662,64,90,0.4156,0.3968681,0.4030325,0.3902,0.4011,0.402042463903,0.41018025723
1941,PHA,713,840,4.6299,5.4545,64,90,0.4156,0.4108238,0.4154286,0.4109,0.4182,0.418766047568,0.425563726004
1943,PHI,571,676,3.7078,4.3896,64,90,0.4156,0.4088225,0.4310649,0.4081,0.4158,0.416390704161,0.423380555218
1944,WS1,592,664,3.8442,4.3117,64,90,0.4156,0.4315181,0.4530000,0.4392,0.4427,0.442862919531,0.447682399753
1947,WS1,496,675,3.2208,4.3831,64,90,0.4156,0.3556504,0.3820584,0.3196,0.3471,0.350629452954,0.362647803072
1948,CHN,597,706,3.8766,4.5844,64,90,0.4156,0.4092748,0.4282208,0.4087,0.4163,0.416928215057,0.423874629661
1951,PIT,689,845,4.4740,5.4870,64,90,0.4156,0.3946462,0.3961883,0.3868,0.3983,0.399346033551,0.407696897302
1952,SLA,604,733,3.9221,4.7597,64,90,0.4156,0.3988213,0.4147987,0.3932,0.4035,0.40440525216,0.41235561622
1954,CHN,700,766,4.5455,4.9740,64,90,0.4156,0.4422977,0.4563117,0.4529,0.4550,0.455070600953,0.458871550112
1959,PHI,599,725,3.8896,4.7078,64,90,0.4156,0.3998841,0.4168377,0.3948,0.4048,0.40568798294,0.413536317454
1961,CHN,689,800,4.4740,5.1948,64,90,0.4156,0.4168450,0.4262857,0.4194,0.4255,0.425865306207,0.432085367053
1968,CAL,498,615,3.0741,3.7963,67,95,0.4136,0.3919220,0.4275370,0.3825,0.3949,0.396027651227,0.404639487483
1968,CHA,463,527,2.8580,3.2531,67,95,0.4136,0.4252220,0.4614506,0.4309,0.4354,0.435622579242,0.441041440959
1971,PHI,558,688,3.4444,4.2469,67,95,0.4136,0.3925465,0.4189012,0.3835,0.3957,0.396789633851,0.405341668066
1977,ML4,639,765,3.9444,4.7222,67,95,0.4136,0.4042824,0.4209444,0.4014,0.4103,0.410973422469,0.418399364654
1979,SEA,711,820,4.3889,5.0617,67,95,0.4136,0.4196634,0.4313086,0.4233,0.4288,0.429163755464,0.435113871949
1980,TOR,624,762,3.8519,4.7037,67,95,0.4136,0.3963465,0.4134074,0.3894,0.4004,0.4014102802,0.409598108127
1980,NYN,611,702,3.7716,4.3333,67,95,0.4136,0.4212593,0.4433704,0.4255,0.4307,0.431024390244,0.43682181747
1986,SEA,718,835,4.4321,5.1543,67,95,0.4136,0.4161820,0.4261790,0.4185,0.4247,0.425087136745,0.431370741601
1987,BAL,729,880,4.5000,5.4321,67,95,0.4136,0.4009500,0.4044938,0.3964,0.4062,0.406972211778,0.414718206339
1989,PHI,629,735,3.8827,4.5370,67,95,0.4136,0.4141986,0.4337222,0.4157,0.4223,0.422753898528,0.429227698749
1990,NYA,603,749,3.7222,4.6235,67,95,0.4136,0.3896555,0.4084506,0.3789,0.3920,0.393256616303,0.402085294385
1991,BAL,686,796,4.2346,4.9136,67,95,0.4136,0.4171156,0.4308272,0.4198,0.4258,0.426182653331,0.432376784451
1993,COL,758,967,4.6790,5.9691,67,95,0.4136,0.3793919,0.3674383,0.3621,0.3788,0.380593421137,0.390399642752
1996,PHI,650,790,4.0123,4.8765,67,95,0.4136,0.3982278,0.4119753,0.3923,0.4028,0.403688133002,0.411695453126
1999,CHN,747,920,4.6111,5.6790,67,95,0.4136,0.3929870,0.3903951,0.3842,0.3962,0.397326562276,0.405836412588
2000,MON,738,902,4.5556,5.5679,67,95,0.4136,0.3960000,0.3961728,0.3889,0.4000,0.40099009901,0.409211155578
2002,BAL,667,773,4.1173,4.7716,67,95,0.4136,0.4176300,0.4334877,0.4205,0.4264,0.426785608077,0.43293044826
2002,CHN,706,759,4.3580,4.6852,67,95,0.4136,0.4502029,0.4669444,0.4625,0.4638,0.463869813135,0.466931499936
2004,MON,635,769,3.9198,4.7469,67,95,0.4136,0.3996619,0.4158827,0.3945,0.4046,0.405419943575,0.413289614049
2005,TBA,750,936,4.6296,5.7778,67,95,0.4136,0.3878205,0.3821111,0.3760,0.3897,0.391006231075,0.400010261029
2005,COL,740,862,4.5679,5.3210,67,95,0.4136,0.4154988,0.4228642,0.4176,0.4238,0.424284310778,0.430633415252
2005,PIT,680,769,4.1975,4.7469,67,95,0.4136,0.4279844,0.4442161,0.4346,0.4386,0.438809179691,0.443964718054
2006,PIT,691,797,4.2654,4.9198,67,95,0.4136,0.4196286,0.4333395,0.4233,0.4288,0.429123116052,0.435076564239
2008,PIT,735,884,4.5370,5.4568,67,95,0.4136,0.4024208,0.4057284,0.3986,0.4080,0.408740838372,0.416345583275
2010,KCA,676,845,4.1728,5.2160,67,95,0.4136,0.3872000,0.3933765,0.3750,0.3889,0.390243902439,0.399307178749
2011,SEA,556,675,3.4321,4.1667,67,95,0.4136,0.3986726,0.4259074,0.3930,0.4033,0.404225633891,0.412190269551
1979,ATL,669,763,4.1813,4.7688,66,94,0.4125,0.4243722,0.4403063,0.4297,0.4344,0.43463917726,0.440139144228
1910,SLN,639,718,4.1765,4.6928,63,90,0.4118,0.4307465,0.4476405,0.4382,0.4418,0.44197998582,0.44687276118
1912,SLN,659,830,4.3072,5.4248,63,90,0.4118,0.3842843,0.3855752,0.3703,0.3852,0.386652730059,0.395994025767
1914,SLF,565,697,3.7417,4.6159,62,89,0.4106,0.3923386,0.4112185,0.3832,0.3954,0.396536046925,0.405107991456
1942,WS1,653,817,4.3245,5.4106,62,89,0.4106,0.3868446,0.3888079,0.3744,0.3884,0.389806910699,0.3989041132
1919,BSN,465,563,3.3453,4.0504,57,82,0.4101,0.3997513,0.4290360,0.3946,0.4047,0.405527819143,0.413388903715
1966,NYN,587,761,3.6460,4.7267,66,95,0.4099,0.3733351,0.3900373,0.3518,0.3709,0.373035325705,0.383413725791
1976,ML4,570,655,3.5404,4.0683,66,95,0.4099,0.4211908,0.4470807,0.4254,0.4306,0.430944722618,0.436748693596
2003,NYN,642,754,3.9876,4.6832,66,95,0.4099,0.4121061,0.4293602,0.4128,0.4198,0.420283884651,0.426958471474
1908,BSN,537,622,3.4870,4.0390,63,91,0.4091,0.4178585,0.4446623,0.4209,0.4267,0.427053267442,0.433176216367
1915,SLA,521,680,3.3831,4.4156,63,91,0.4091,0.3708294,0.3952727,0.3474,0.3676,0.369890752902,0.380504544575
1931,SLA,722,870,4.6883,5.6494,63,91,0.4091,0.4016644,0.4013247,0.3975,0.4070,0.407831736276,0.415509129971
1932,SLA,736,898,4.7792,5.8312,63,91,0.4091,0.3966860,0.3918701,0.3899,0.4009,0.401821823307,0.409977084883
1944,BRO,690,832,4.4805,5.4026,63,91,0.4091,0.4013942,0.4055455,0.3971,0.4067,0.407506821738,0.415210157578
1946,PIT,552,668,3.5844,4.3377,63,91,0.4091,0.3999521,0.4238312,0.3949,0.4049,0.405769927343,0.413611737409
1949,CHA,648,737,4.2078,4.7857,63,91,0.4091,0.4255522,0.4412662,0.4313,0.4357,0.436004331967,0.441391688597
1955,KC1,638,911,4.1429,5.9156,63,91,0.4091,0.3389594,0.3182662,0.2861,0.3238,0.329066707627,0.342571764491
1959,WS1,619,701,4.0195,4.5519,63,91,0.4091,0.4273837,0.4461364,0.4338,0.4379,0.438117594865,0.443330347174
1902,PHI,484,649,3.5328,4.7372,56,81,0.4088,0.3609492,0.3774161,0.3295,0.3544,0.357393391176,0.368926129362
1994,CAL,543,660,4.7217,5.7391,47,68,0.4087,0.3982000,0.3954870,0.3923,0.4027,0.403654464583,0.411664457272
1904,DET,505,627,3.3224,4.1250,62,90,0.4079,0.3898246,0.4190066,0.3792,0.3922,0.393463590443,0.40227610699
1920,BSN,523,670,3.4408,4.4079,62,90,0.4079,0.3778090,0.4019474,0.3595,0.3768,0.378624058558,0.388580217982
1931,BOS,625,800,4.1118,5.2632,62,90,0.4079,0.3781250,0.3823026,0.3600,0.3772,0.379017586416,0.388943831494
1963,HOU,464,640,2.8642,3.9506,66,96,0.4074,0.3509000,0.3902346,0.3103,0.3406,0.344530929947,0.356979549632
1964,HOU,495,628,3.0556,3.8765,66,96,0.4074,0.3814968,0.4173827,0.3657,0.3816,0.383205428763,0.392811889806
1974,CHN,669,826,4.1296,5.0988,66,96,0.4074,0.3920048,0.4010494,0.3827,0.3950,0.396128822122,0.404732722561
1978,NYN,607,690,3.7469,4.2593,66,96,0.4074,0.4257797,0.4484815,0.4316,0.4360,0.436267167447,0.441632826373
1984,SFN,682,807,4.2099,4.9815,66,96,0.4074,0.4090310,0.4213148,0.4084,0.4161,0.416638524937,0.423608353161
1985,ATL,632,781,3.9012,4.8210,66,96,0.4074,0.3916620,0.4063642,0.3821,0.3946,0.395710259217,0.404346983051
2001,DET,724,876,4.4691,5.4074,66,96,0.4074,0.4000183,0.4038889,0.3950,0.4050,0.4058497064,0.413685163676
2001,CIN,735,850,4.5370,5.2469,66,96,0.4074,0.4185176,0.4273457,0.4218,0.4274,0.427824744105,0.433884560263
2002,SDN,662,815,4.0864,5.0309,66,96,0.4074,0.3931386,0.4036358,0.3844,0.3964,0.397511403949,0.406006723645
2006,CHN,716,834,4.4198,5.1481,66,96,0.4074,0.4155204,0.4255556,0.4176,0.4239,0.424309641023,0.430656679799
2007,TBA,782,944,4.8272,5.8272,66,96,0.4074,0.4009407,0.3971728,0.3964,0.4061,0.406960989179,0.414707878888
2010,BAL,613,785,3.7840,4.8457,66,96,0.4074,0.3779516,0.3918580,0.3597,0.3770,0.378801686301,0.388744346126
2012,MIN,701,832,4.3272,5.1358,66,96,0.4074,0.4077933,0.4173827,0.4066,0.4145,0.415166121027,0.422254820566
2013,CHA,602,689,3.7160,4.2531,66,96,0.4074,0.4228853,0.4459691,0.4277,0.4326,0.432915036584,0.43855701532
2013,MIN,614,788,3.7901,4.8642,66,96,0.4074,0.3771269,0.3905802,0.3583,0.3759,0.377774214883,0.387794895143
1909,SLA,441,575,2.9400,3.8333,61,89,0.4067,0.3712070,0.4100467,0.3481,0.3681,0.370365221498,0.380943599521
1918,PHA,412,538,3.2188,4.2031,52,76,0.4063,0.3706468,0.4003906,0.3471,0.3674,0.369661228081,0.380292137839
1980,CAL,698,797,4.3625,4.9813,65,95,0.4063,0.4238795,0.4369063,0.4291,0.4338,0.434068386592,0.439615394043
1920,PHI,565,714,3.6928,4.6667,62,91,0.4052,0.3829972,0.4010000,0.3681,0.3835,0.385062622057,0.394526440711
1937,BRO,616,772,4.0261,5.0458,62,91,0.4052,0.3861969,0.3959542,0.3734,0.3876,0.389010087755,0.398169084697
1968,WS2,524,665,3.2547,4.1304,65,96,0.4037,0.3813774,0.4115404,0.3655,0.3814,0.383057501315,0.392675302406
1981,SEA,426,521,3.9083,4.7798,44,65,0.4037,0.3957466,0.4113211,0.3885,0.3997,0.40068268579,0.408928039455
1988,PHI,597,734,3.7081,4.5590,65,96,0.4037,0.3936621,0.4136460,0.3853,0.3971,0.398148944608,0.406594113304
1995,PIT,629,736,4.3681,5.1111,58,86,0.4028,0.4136359,0.4240972,0.4149,0.4216,0.422090454127,0.428618242665
1921,CHA,683,858,4.4351,5.5714,62,92,0.4026,0.3852821,0.3835195,0.3719,0.3864,0.387883288031,0.397129519419
1926,SLA,682,845,4.4286,5.4870,62,92,0.4026,0.3906367,0.3915519,0.3805,0.3933,0.394457358654,0.403192198308
1928,CLE,674,830,4.3766,5.3896,62,92,0.4026,0.3930313,0.3962857,0.3843,0.3963,0.397380630804,0.405886231175
1930,CHA,729,884,4.7338,5.7403,62,92,0.4026,0.3991357,0.3965974,0.3937,0.4039,0.404784990749,0.412705170122
1941,BSN,592,720,3.8442,4.6753,62,92,0.4026,0.3979556,0.4155455,0.3919,0.4024,0.403358868592,0.411392319613
1947,PHI,589,687,3.8247,4.4610,62,92,0.4026,0.4149578,0.4356299,0.4168,0.4232,0.423647864793,0.43004885241
1947,PIT,744,817,4.8312,5.3052,62,92,0.4026,0.4407540,0.4513442,0.4509,0.4532,0.453337155259,0.457283273076
1949,CIN,627,770,4.0714,5.0000,62,92,0.4026,0.3941143,0.4052857,0.3860,0.3976,0.398699226899,0.407101067431
1951,WS1,672,764,4.3636,4.9610,62,92,0.4026,0.4257173,0.4391039,0.4315,0.4359,0.436195039023,0.441566652856
1951,CHN,614,750,3.9870,4.8701,62,92,0.4026,0.3962347,0.4100519,0.3893,0.4003,0.401274726023,0.409473276156
1957,CHN,628,722,4.0779,4.6883,62,92,0.4026,0.4209861,0.4380519,0.4252,0.4304,0.430706325874,0.436529875144
1957,PIT,586,696,3.8052,4.5195,62,92,0.4026,0.4075057,0.4276234,0.4061,0.4142,0.414823655613,0.421939971266
1994,SDN,479,531,4.0940,4.5385,47,70,0.4017,0.4366026,0.4551282,0.4457,0.4485,0.44865096343,0.452988668871
1923,BOS,584,809,3.8421,5.3224,61,91,0.4013,0.3493894,0.3486908,0.3074,0.3385,0.342584956662,0.355169301117
1965,HOU,569,711,3.5123,4.3889,65,97,0.4012,0.3873361,0.4112037,0.3752,0.3891,0.390411223203,0.399461502523
1970,KCA,611,705,3.7716,4.3519,65,97,0.4012,0.4194667,0.4414630,0.4231,0.4286,0.428934010152,0.434902959756
1970,ML4,613,751,3.7840,4.6358,65,97,0.4012,0.3950626,0.4134753,0.3874,0.3988,0.399852091469,0.408163034965
1982,NYN,609,723,3.7593,4.4630,65,97,0.4012,0.4076846,0.4287593,0.4064,0.4144,0.415036761003,0.422135893455
1987,SDN,668,763,4.1235,4.7099,65,97,0.4012,0.4237379,0.4404753,0.4289,0.4336,0.433904159208,0.439464696299
1990,ATL,682,821,4.2099,5.0679,65,97,0.4012,0.4020560,0.4124136,0.3981,0.4075,0.408302572498,0.415942352026
1991,HOU,605,717,3.7346,4.4259,65,97,0.4012,0.4083961,0.4300556,0.4074,0.4153,0.415883624167,0.422914425493
1997,OAK,764,946,4.7160,5.8395,65,97,0.4012,0.3908837,0.3845679,0.3809,0.3936,0.3947594095,0.40347061397
1998,DET,722,863,4.4568,5.3272,65,97,0.4012,0.4049224,0.4108951,0.4024,0.4110,0.411739476941,0.419103941437
1998,ARI,665,812,4.1049,5.0123,65,97,0.4012,0.3963793,0.4074321,0.3895,0.4005,0.401450113429,0.40963479016
1998,MON,644,783,3.9753,4.8333,65,97,0.4012,0.3980792,0.4126481,0.3921,0.4026,0.403508379345,0.411529966575
2000,CHN,764,904,4.7160,5.5802,65,97,0.4012,0.4090442,0.4112716,0.4084,0.4161,0.416654293774,0.423622847733
2000,PHI,708,830,4.3704,5.1235,65,97,0.4012,0.4128578,0.4230617,0.4138,0.4207,0.4211722082,0.427774650761
2001,KCA,729,858,4.5000,5.2963,65,97,0.4012,0.4112308,0.4184815,0.4115,0.4187,0.419248109624,0.426006718937
2009,CLE,773,865,4.7716,5.3395,65,97,0.4012,0.4325225,0.4417346,0.4405,0.4438,0.444010569539,0.448734699553
2009,KCA,686,842,4.2346,5.1975,65,97,0.4012,0.3943278,0.4015802,0.3863,0.3979,0.39895893384,0.407340312361
2010,ARI,713,836,4.4012,5.1605,65,97,0.4012,0.4127895,0.4223951,0.4137,0.4206,0.42109147536,0.427700477697
1919,WS1,533,570,3.8071,4.0714,56,84,0.4000,0.4525825,0.4739714,0.4653,0.4665,0.466492826636,0.469333456766
1962,HOU,592,717,3.7000,4.4813,64,96,0.4000,0.3996206,0.4208313,0.3944,0.4045,0.405370173951,0.413243805173
1937,PHI,724,869,4.7320,5.6797,61,92,0.3987,0.4032405,0.4026536,0.3999,0.4090,0.409724724603,0.417250740206
1944,PHI,539,658,3.5229,4.3007,61,92,0.3987,0.3964681,0.4213660,0.3896,0.4006,0.401557737894,0.409733899518
1942,BSN,515,645,3.4797,4.3581,59,89,0.3986,0.3864496,0.4110473,0.3738,0.3879,0.389321100917,0.398455988877
1981,NYN,348,432,3.3786,4.1942,41,62,0.3981,0.3898889,0.4176214,0.3793,0.3923,0.393542349088,0.402348714293
1975,HOU,664,711,4.1242,4.4161,64,97,0.3975,0.4520056,0.4708075,0.4646,0.4658,0.465858073133,0.468752223769
1976,CHA,586,745,3.6398,4.6273,64,97,0.3975,0.3807034,0.3996398,0.3643,0.3805,0.382221697845,0.391903510904
1999,KCA,856,921,5.3168,5.7205,64,97,0.3975,0.4498415,0.4580994,0.4620,0.4634,0.463470373067,0.466565697449
1971,WS2,537,660,3.3774,4.1509,63,96,0.3962,0.3938000,0.4219434,0.3855,0.3972,0.398316778757,0.40674873655
1920,DET,652,833,4.2338,5.4091,61,93,0.3961,0.3788331,0.3797078,0.3612,0.3781,0.379898712503,0.389757892793
1922,BOS,598,769,3.8831,4.9935,61,93,0.3961,0.3763745,0.3867468,0.3570,0.3749,0.376835815863,0.386927611087
1931,DET,651,836,4.2273,5.4286,61,93,0.3961,0.3768947,0.3770390,0.3579,0.3756,0.377484753233,0.387527384347
1945,CIN,536,694,3.4805,4.5065,61,93,0.3961,0.3738098,0.3958442,0.3526,0.3715,0.37362991786,0.383963629165
1946,NY1,612,685,3.9740,4.4481,61,93,0.3961,0.4324204,0.4522013,0.4404,0.4437,0.443894004165,0.448627822865
1949,CHN,593,773,3.8506,5.0195,61,93,0.3961,0.3712962,0.3807597,0.3482,0.3682,0.370477402553,0.381047402133
1958,WS1,553,747,3.5909,4.8506,61,93,0.3961,0.3583025,0.3716558,0.3246,0.3508,0.354020175546,0.36579616756
1907,BOS,464,558,3.1141,3.7450,59,90,0.3960,0.4024659,0.4369060,0.3987,0.4080,0.408795048039,0.416395457966
1918,SLN,454,527,3.5194,4.0853,51,78,0.3953,0.4169564,0.4431938,0.4196,0.4256,0.425995928448,0.432205317539
1969,SE1,639,799,3.9444,4.9321,64,98,0.3951,0.3870788,0.3993272,0.3748,0.3887,0.39009498224,0.39916982302
1977,SEA,624,855,3.8519,5.2778,64,98,0.3951,0.3532351,0.3542778,0.3149,0.3438,0.347532713734,0.359770468588
1977,NYN,587,663,3.6235,4.0926,64,98,0.3951,0.4285189,0.4530556,0.4353,0.4392,0.439423927931,0.444528579261
1980,CHN,614,728,3.7901,4.4938,64,98,0.3951,0.4082088,0.4287284,0.4072,0.4151,0.415660764295,0.422709554768
1982,TEX,590,749,3.6420,4.6235,64,98,0.3951,0.3812550,0.4002654,0.3653,0.3813,0.382905749746,0.392535180711
1986,PIT,663,700,4.0926,4.3210,64,98,0.3951,0.4584171,0.4773827,0.4721,0.4729,0.472873987837,0.475175732032
1992,SEA,679,799,4.1914,4.9321,64,98,0.3951,0.4113091,0.4245123,0.4116,0.4188,0.419340902021,0.426091988266
1993,FLO,581,724,3.5864,4.4691,64,98,0.3951,0.3884033,0.4104938,0.3769,0.3904,0.391721604155,0.400669965355
1999,FLO,691,852,4.2654,5.2593,64,98,0.3951,0.3925399,0.3983704,0.3835,0.3957,0.39678157863,0.405334245425
2003,SDN,678,831,4.1852,5.1296,64,98,0.3951,0.3948881,0.4035370,0.3872,0.3986,0.399640076679,0.407967748777
2009,BAL,741,876,4.5741,5.4074,64,98,0.3951,0.4094110,0.4145926,0.4089,0.4165,0.417089961921,0.424023299955
2012,COL,758,890,4.6790,5.4938,64,98,0.3951,0.4122157,0.4163951,0.4129,0.4199,0.420413503246,0.427077567988
1933,PHI,607,760,3.9934,5.0000,60,92,0.3947,0.3865632,0.3973289,0.3740,0.3881,0.389460799599,0.398584854115
1919,SLN,463,552,3.3796,4.0292,54,83,0.3942,0.4059638,0.4347080,0.4039,0.4123,0.412984300859,0.420248730183
1989,ATL,584,680,3.6500,4.2500,63,97,0.3938,0.4156706,0.4395500,0.4178,0.4241,0.424486219532,0.430818856574
1999,MIN,686,845,4.2875,5.2813,63,97,0.3938,0.3929278,0.3983563,0.3841,0.3961,0.397254480547,0.405769996109
1916,CIN,505,617,3.3007,4.0327,60,93,0.3922,0.3961426,0.4263007,0.3891,0.4002,0.401163101646,0.40937047948
1916,SLN,476,629,3.1111,4.1111,60,93,0.3922,0.3662703,0.3988889,0.3393,0.3615,0.364143056201,0.375182853114
1907,BSN,502,652,3.3919,4.4054,58,90,0.3919,0.3726503,0.3972162,0.3506,0.3700,0.372176964384,0.382619777665
1977,OAK,605,749,3.7578,4.6522,63,98,0.3913,0.3909479,0.4091180,0.3810,0.3936,0.394837900987,0.403542961623
2001,BAL,687,829,4.2671,5.1491,63,98,0.3913,0.4010953,0.4098882,0.3967,0.4063,0.407147108807,0.414879151204
1914,CIN,530,651,3.4416,4.2273,60,94,0.3896,0.3940399,0.4206299,0.3858,0.3975,0.398608771663,0.407017737077
1927,BSN,651,771,4.2273,5.0065,60,94,0.3896,0.4086693,0.4205130,0.4078,0.4156,0.416208524103,0.423213090511
1932,CIN,575,715,3.7338,4.6429,60,94,0.3896,0.3892308,0.4076299,0.3783,0.3915,0.392736235671,0.401605522462
